"Date","Excel Time","CT Enable (2)","CT Enable (3)","CT Enable (4)","CT Enable (5)","CT Enable (6)","CT Enable (7)","CT Enable (8)","CT Enable (9)","CT Enable"
"4/13/2019 09:32:04.190 PM PDT","43568.89727071759","","","","1","","","","",""
"4/13/2019 09:32:09.750 PM PDT","43568.89733506944","","","","","","1","","",""
"4/13/2019 09:32:09.760 PM PDT","43568.89733518519","","","","","","","1","",""
"4/13/2019 09:32:10.130 PM PDT","43568.89733946759","","1","","","","","","",""
"4/14/2019 05:40:18.030 AM PDT","43569.23631979167","","","","","0","0","0","",""
"4/14/2019 05:40:18.040 AM PDT","43569.2363199074","","","","","","","","0",""
"4/14/2019 05:40:18.180 AM PDT","43569.23632152777","","","","","","","","","0"
"4/14/2019 05:40:18.220 AM PDT","43569.23632199074","0","","","","","","","",""
"4/14/2019 05:40:18.250 AM PDT","43569.236322337965","","0","","","","","","",""
"4/14/2019 05:40:18.300 AM PDT","43569.236322916666","","","0","","","","","",""
"4/14/2019 05:40:19.170 AM PDT","43569.23633298611","","","","0","","","","",""
"4/14/2019 08:30:05.210 PM PDT","43569.854226967596","","","","","1","","","",""
"4/14/2019 08:30:05.220 PM PDT","43569.854227083335","","","","","","","","1",""
"4/14/2019 08:30:05.330 PM PDT","43569.85422835648","","","","","","","","","1"
"4/14/2019 08:30:05.370 PM PDT","43569.854228819444","1","","","","","","","",""
"4/14/2019 08:30:05.440 PM PDT","43569.85422962963","","","1","","","","","",""
"4/14/2019 08:30:05.480 PM PDT","43569.85423009259","","","","1","","","","",""
"4/14/2019 08:30:11.240 PM PDT","43569.85429675926","","","","","","1","","",""
"4/14/2019 08:30:11.250 PM PDT","43569.854296875","","","","","","","1","",""
"4/14/2019 08:30:11.460 PM PDT","43569.85429930556","","1","","","","","","",""
"4/15/2019 04:34:46.020 AM PDT","43570.190810416665","","","","","0","0","0","",""
"4/15/2019 04:34:46.030 AM PDT","43570.19081053241","","","","","","","","0",""
"4/15/2019 04:34:46.040 AM PDT","43570.19081064815","0","","","","","","","",""
"4/15/2019 04:34:46.450 AM PDT","43570.19081539352","","","","","","","","","0"
"4/15/2019 04:34:47.010 AM PDT","43570.190821875","","","","0","","","","",""
"4/15/2019 04:34:47.370 AM PDT","43570.19082604167","","0","","","","","","",""
"4/15/2019 04:34:47.400 AM PDT","43570.19082638889","","","0","","","","","",""
"4/15/2019 09:30:05.480 PM PDT","43570.89589675926","","","","","1","","","",""
"4/15/2019 09:30:05.500 PM PDT","43570.89589699074","","","","","","","","1",""
"4/15/2019 09:30:06 PM PDT","43570.895902777775","","","","","","","","","1"
"4/15/2019 09:30:06.040 PM PDT","43570.895903240744","1","","","","","","","",""
"4/15/2019 09:30:06.110 PM PDT","43570.89590405092","","","1","","","","","",""
"4/15/2019 09:30:06.150 PM PDT","43570.89590451389","","","","1","","","","",""
"4/15/2019 09:30:11.480 PM PDT","43570.89596620371","","","","","","1","1","",""
"4/15/2019 09:30:12.100 PM PDT","43570.89597337963","","1","","","","","","",""
"4/16/2019 02:04:46.050 AM PDT","43571.08664409722","","","","","0","0","","",""
"4/16/2019 02:04:46.060 AM PDT","43571.08664421296","","","","","","","0","0",""
"4/16/2019 02:04:46.160 AM PDT","43571.08664537037","","","","","","","","","0"
"4/16/2019 02:04:46.200 AM PDT","43571.08664583333","0","","","","","","","",""
"4/16/2019 02:04:46.240 AM PDT","43571.086646296295","","0","","","","","","",""
"4/16/2019 02:04:46.290 AM PDT","43571.086646875","","","0","","","","","",""
"4/16/2019 02:04:46.320 AM PDT","43571.086647222226","","","","0","","","","",""
"4/16/2019 11:50:14.350 AM PDT","43571.49322164352","","","","","1","","","",""
"4/16/2019 11:50:14.360 AM PDT","43571.49322175926","","","","","","","","1",""
"4/16/2019 11:50:14.960 AM PDT","43571.49322870371","","","","","","","","","1"
"4/16/2019 11:50:15 AM PDT","43571.49322916666","1","","","","","","","",""
"4/16/2019 11:50:15.070 AM PDT","43571.493229976855","","","1","","","","","",""
"4/16/2019 11:50:15.110 AM PDT","43571.49323043981","","","","1","","","","",""
"4/16/2019 11:50:20.490 AM PDT","43571.49329270833","","","","","","","1","",""
"4/16/2019 11:50:20.490 AM PDT","43571.49329270833","","","","","","","1","",""
"4/16/2019 11:50:20.570 AM PDT","43571.49329363426","","","","","","1","","",""
"4/16/2019 11:50:21.200 AM PDT","43571.493300925926","","1","","","","","","",""
"4/16/2019 11:57:36.010 AM PDT","43571.498333449075","","","","","","0","0","",""
"4/16/2019 11:57:37.100 AM PDT","43571.498346064815","","0","","","","","","",""
"4/16/2019 11:58:57.980 AM PDT","43571.49928217592","","","","","","","1","",""
"4/16/2019 11:58:58.070 AM PDT","43571.49928321759","","","","","","1","","",""
"4/16/2019 11:58:58.710 AM PDT","43571.499290625","","1","","","","","","",""
"4/16/2019 01:04:53 PM PDT","43571.545057870375","","","","","0","0","","",""
"4/16/2019 01:04:53.010 PM PDT","43571.545057986106","","","","","","","0","0",""
"4/16/2019 01:04:53.030 PM PDT","43571.54505821759","","","","","","","","","0"
"4/16/2019 01:04:53.070 PM PDT","43571.54505868055","0","","","","","","","",""
"4/16/2019 01:04:53.100 PM PDT","43571.545059027776","","0","","","","","","",""
"4/16/2019 01:04:53.140 PM PDT","43571.545059490745","","","0","","","","","",""
"4/16/2019 01:04:53.170 PM PDT","43571.54505983796","","","","0","","","","",""
"4/16/2019 09:30:05.190 PM PDT","43571.895893402776","","","","","1","","","",""
"4/16/2019 09:30:05.200 PM PDT","43571.89589351852","","","","","","","","1",""
"4/16/2019 09:30:05.350 PM PDT","43571.89589525463","","","","","","","","","1"
"4/16/2019 09:30:05.380 PM PDT","43571.89589560185","1","","","","","","","",""
"4/16/2019 09:30:05.450 PM PDT","43571.89589641204","","","1","","","","","",""
"4/16/2019 09:30:05.490 PM PDT","43571.895896875","","","","1","","","","",""
"4/16/2019 09:30:12.920 PM PDT","43571.89598287037","","","","","","1","1","",""
"4/16/2019 09:30:13.100 PM PDT","43571.895984953706","","1","","","","","","",""
"4/17/2019 03:04:44.050 AM PDT","43572.12828761574","","","","","0","","","",""
"4/17/2019 03:04:44.080 AM PDT","43572.12828796296","","","","","","","","","0"
"4/17/2019 03:04:44.110 AM PDT","43572.12828831018","0","","","","","","","",""
"4/17/2019 03:04:44.150 AM PDT","43572.12828877315","","0","","","","","","",""
"4/17/2019 03:04:44.190 AM PDT","43572.12828923611","","","0","","","","","",""
"4/17/2019 03:04:44.220 AM PDT","43572.12828958333","","","","0","","","","",""
"4/17/2019 03:04:54.020 AM PDT","43572.12840300926","","","","","","0","0","0",""
"4/17/2019 06:27:35.060 PM PDT","43572.76915578704","","","","","0","","","",""
"4/17/2019 06:27:35.070 PM PDT","43572.76915590277","","","","","","0","0","",""
"4/17/2019 06:27:35.080 PM PDT","43572.76915601852","","","","","","","","0",""
"4/17/2019 09:30:05.140 PM PDT","43572.895892824075","","","","","1","","","",""
"4/17/2019 09:30:05.150 PM PDT","43572.895892939814","","","","","","","","1",""
"4/17/2019 09:30:05.210 PM PDT","43572.89589363426","","","","","","","","","1"
"4/17/2019 09:30:05.250 PM PDT","43572.89589409722","1","","","","","","","",""
"4/17/2019 09:30:05.320 PM PDT","43572.89589490741","","","1","","","","","",""
"4/17/2019 09:30:05.360 PM PDT","43572.89589537037","","","","1","","","","",""
"4/17/2019 09:30:10.290 PM PDT","43572.895952430554","","","","","","1","","",""
"4/17/2019 09:30:10.300 PM PDT","43572.8959525463","","","","","","","1","",""
"4/17/2019 09:30:10.390 PM PDT","43572.89595358796","","1","","","","","","",""
"4/18/2019 06:04:46.060 AM PDT","43573.253310879634","","","","","0","0","","",""
"4/18/2019 06:04:46.070 AM PDT","43573.253310995366","","","","","","","0","0",""
"4/18/2019 06:04:46.290 AM PDT","43573.25331354167","","","","","","","","","0"
"4/18/2019 06:04:46.330 AM PDT","43573.25331400463","0","","","","","","","",""
"4/18/2019 06:04:46.360 AM PDT","43573.25331435185","","0","","","","","","",""
"4/18/2019 06:04:46.400 AM PDT","43573.253314814814","","","0","","","","","",""
"4/18/2019 06:04:46.440 AM PDT","43573.253315277776","","","","0","","","","",""
"4/18/2019 09:31:49.610 PM PDT","43573.897101967596","","","","","","","","1",""
"4/18/2019 09:31:49.690 PM PDT","43573.89710289352","","","","","1","","","",""
"4/18/2019 09:31:50.660 PM PDT","43573.897114120366","","","","","","","","","1"
"4/18/2019 09:31:50.700 PM PDT","43573.897114583335","1","","","","","","","",""
"4/18/2019 09:31:50.770 PM PDT","43573.89711539352","","","1","","","","","",""
"4/18/2019 09:31:50.810 PM PDT","43573.89711585648","","","","1","","","","",""
"4/18/2019 09:31:55.890 PM PDT","43573.89717465278","","","","","","1","1","",""
"4/18/2019 09:31:56.950 PM PDT","43573.8971869213","","1","","","","","","",""
"4/19/2019 08:26:03.010 AM PDT","43574.351423726854","","","","","0","0","","",""
"4/19/2019 08:26:03.020 AM PDT","43574.35142384259","","","","","","","0","0",""
"4/19/2019 08:26:04.120 AM PDT","43574.35143657407","","","","","","","","","0"
"4/19/2019 08:26:04.160 AM PDT","43574.35143703704","0","","","","","","","",""
"4/19/2019 08:26:04.210 AM PDT","43574.35143761574","","0","","","","","","",""
"4/19/2019 08:26:04.240 AM PDT","43574.35143796296","","","0","","","","","",""
"4/19/2019 08:26:04.280 AM PDT","43574.351438425925","","","","0","","","","",""
"4/19/2019 09:32:07.180 PM PDT","43574.89730532408","","","","","","","","1",""
"4/19/2019 09:32:07.250 PM PDT","43574.897306134255","","","","","1","","","",""
"4/19/2019 09:32:07.290 PM PDT","43574.897306597224","","","","","","","","","1"
"4/19/2019 09:32:07.320 PM PDT","43574.89730694445","1","","","","","","","",""
"4/19/2019 09:32:07.400 PM PDT","43574.89730787037","","","1","","","","","",""
"4/19/2019 09:32:07.440 PM PDT","43574.89730833333","","","","1","","","","",""
"4/19/2019 09:32:13.190 PM PDT","43574.897374884255","","","","","","1","1","",""
"4/19/2019 09:32:13.370 PM PDT","43574.897376967594","","1","","","","","","",""
"4/19/2019 10:18:39.010 PM PDT","43574.9296181713","","0","","","","","","",""
"4/19/2019 10:18:39.050 PM PDT","43574.929618634254","","","","","0","0","","",""
"4/19/2019 10:18:39.060 PM PDT","43574.92961875","","","","","","","0","0",""
"4/19/2019 10:18:39.330 PM PDT","43574.929621874995","","","","","","","","","0"
"4/19/2019 10:18:39.370 PM PDT","43574.929622337964","0","","","","","","","",""
"4/19/2019 10:18:40.270 PM PDT","43574.92963275463","","","0","","","","","",""
"4/19/2019 10:18:40.300 PM PDT","43574.929633101856","","","","0","","","","",""
"4/19/2019 10:26:10.200 PM PDT","43574.93484027778","","","","","","","","1",""
"4/19/2019 10:26:10.270 PM PDT","43574.93484108796","","","","","1","","","",""
"4/19/2019 10:26:10.390 PM PDT","43574.934842476854","","","","","","","","","1"
"4/19/2019 10:26:10.430 PM PDT","43574.934842939816","1","","","","","","","",""
"4/19/2019 10:26:10.500 PM PDT","43574.93484375","","","1","","","","","",""
"4/19/2019 10:26:10.540 PM PDT","43574.93484421296","","","","1","","","","",""
"4/19/2019 10:26:16.270 PM PDT","43574.93491053241","","","","","","1","","",""
"4/19/2019 10:26:16.280 PM PDT","43574.93491064815","","","","","","","1","",""
"4/19/2019 10:26:16.540 PM PDT","43574.93491365741","","1","","","","","","",""
"4/20/2019 06:01:02.070 AM PDT","43575.25071840278","","","","","","","","0",""
"4/20/2019 06:01:03.010 AM PDT","43575.25072928241","","","","","0","0","","",""
"4/20/2019 06:01:03.020 AM PDT","43575.25072939815","","0","","","","","0","",""
"4/20/2019 06:01:03.060 AM PDT","43575.250729861116","","","0","","","","","",""
"4/20/2019 06:01:03.090 AM PDT","43575.25073020833","","","","0","","","","",""
"4/20/2019 06:01:03.350 AM PDT","43575.25073321759","","","","","","","","","0"
"4/20/2019 06:01:03.390 AM PDT","43575.25073368056","0","","","","","","","",""
"4/20/2019 07:50:08.110 AM PDT","43575.32648275463","","","","","1","","","",""
"4/20/2019 07:50:08.120 AM PDT","43575.32648287037","","","","","","","","1",""
"4/20/2019 07:50:08.560 AM PDT","43575.326487962964","","","","","","","","","1"
"4/20/2019 07:50:08.600 AM PDT","43575.326488425926","1","","","","","","","",""
"4/20/2019 07:50:08.680 AM PDT","43575.32648935185","","","1","","","","","",""
"4/20/2019 07:50:08.710 AM PDT","43575.32648969907","","","","1","","","","",""
"4/20/2019 07:50:14.120 AM PDT","43575.326552314815","","","","","","","1","",""
"4/20/2019 07:50:14.210 AM PDT","43575.326553356485","","","","","","1","","",""
"4/20/2019 07:50:14.650 AM PDT","43575.32655844907","","1","","","","","","",""
"4/20/2019 10:11:29.040 AM PDT","43575.42464166667","","","","","","","","0",""
"4/20/2019 10:11:30 AM PDT","43575.42465277778","","","","","","0","0","",""
"4/20/2019 10:11:30.080 AM PDT","43575.4246537037","","","","","0","","","",""
"4/20/2019 10:11:30.180 AM PDT","43575.42465486111","","","","","","","","","0"
"4/20/2019 10:11:30.230 AM PDT","43575.42465543981","0","","","","","","","",""
"4/20/2019 10:11:30.270 AM PDT","43575.42465590278","","0","","","","","","",""
"4/20/2019 10:11:30.310 AM PDT","43575.424656365736","","","0","","","","","",""
"4/20/2019 10:11:30.350 AM PDT","43575.424656828705","","","","0","","","","",""
"4/20/2019 11:03:33.260 AM PDT","43575.46080162037","","","","","","","","","1"
"4/20/2019 11:03:33.290 AM PDT","43575.460801967594","1","","","","","","","",""
"4/20/2019 11:03:33.360 AM PDT","43575.46080277778","","","1","","","","","",""
"4/20/2019 11:03:33.390 AM PDT","43575.460803124995","","","","","1","","","",""
"4/20/2019 11:03:33.400 AM PDT","43575.46080324074","","","","1","","","","",""
"4/20/2019 11:03:33.410 AM PDT","43575.46080335648","","","","","","","","1",""
"4/20/2019 11:03:41.080 AM PDT","43575.46089212963","","1","","","","","","",""
"4/20/2019 11:03:41.090 AM PDT","43575.46089224537","","","","","","","1","",""
"4/20/2019 11:03:41.170 AM PDT","43575.4608931713","","","","","","1","","",""
"4/20/2019 02:12:22.010 PM PDT","43575.59192141204","","","","","","","","","0"
"4/20/2019 02:12:22.040 PM PDT","43575.59192175926","","","","","0","","","",""
"4/20/2019 02:12:22.050 PM PDT","43575.591921875","0","","","","","0","0","",""
"4/20/2019 02:12:22.060 PM PDT","43575.59192199074","","","","","","","","0",""
"4/20/2019 02:12:22.080 PM PDT","43575.59192222222","","0","","","","","","",""
"4/20/2019 02:12:22.120 PM PDT","43575.591922685184","","","0","","","","","",""
"4/20/2019 02:12:22.150 PM PDT","43575.59192303241","","","","0","","","","",""
"4/20/2019 08:32:02.050 PM PDT","43575.855579282405","","","","","","","","1",""
"4/20/2019 08:32:02.130 PM PDT","43575.85558020833","","","","","1","","","",""
"4/20/2019 08:32:02.200 PM PDT","43575.85558101852","","","","","","","","","1"
"4/20/2019 08:32:02.240 PM PDT","43575.85558148148","1","","","","","","","",""
"4/20/2019 08:32:02.310 PM PDT","43575.85558229167","","","1","","","","","",""
"4/20/2019 08:32:02.350 PM PDT","43575.85558275463","","","","1","","","","",""
"4/20/2019 08:32:07.190 PM PDT","43575.85563877315","","","","","","1","1","",""
"4/20/2019 08:32:07.390 PM PDT","43575.85564108797","","1","","","","","","",""
"4/20/2019 11:56:31 PM PDT","43575.99758101851","","","","","","0","0","",""
"4/20/2019 11:56:31.250 PM PDT","43575.99758391204","","0","","","","","","",""
"4/21/2019 12:08:24.780 AM PDT","43576.00584236111","","1","","","","","","",""
"4/21/2019 12:08:25.120 AM PDT","43576.00584629629","","","","","","1","1","",""
"4/21/2019 01:14:03.010 AM PDT","43576.05142372685","","","","","0","","","","0"
"4/21/2019 01:14:03.020 AM PDT","43576.0514238426","","","","","","0","0","",""
"4/21/2019 01:14:03.030 AM PDT","43576.05142395833","","","","","","","","0",""
"4/21/2019 01:14:03.040 AM PDT","43576.051424074074","0","","","","","","","",""
"4/21/2019 01:14:03.080 AM PDT","43576.051424537036","","0","","","","","","",""
"4/21/2019 01:14:03.170 AM PDT","43576.0514255787","","","0","","","","","",""
"4/21/2019 01:14:04.020 AM PDT","43576.051435416666","","","","0","","","","",""
"4/21/2019 07:01:53.240 PM PDT","43576.79297731481","","","","","1","","","",""
"4/21/2019 07:01:53.260 PM PDT","43576.7929775463","","","","","","","","1",""
"4/21/2019 07:01:53.920 PM PDT","43576.79298518518","","","","","","","","","1"
"4/21/2019 07:01:53.960 PM PDT","43576.79298564815","1","","","","","","","",""
"4/21/2019 07:01:54.030 PM PDT","43576.792986458335","","","1","","","","","",""
"4/21/2019 07:01:54.070 PM PDT","43576.7929869213","","","","1","","","","",""
"4/21/2019 07:01:59.210 PM PDT","43576.793046412036","","","","","","1","","",""
"4/21/2019 07:01:59.220 PM PDT","43576.793046527775","","","","","","","1","",""
"4/21/2019 07:01:59.930 PM PDT","43576.79305474537","","1","","","","","","",""
"4/22/2019 02:26:03 AM PDT","43577.10142361111","","","","","0","","","",""
"4/22/2019 02:26:03.010 AM PDT","43577.101423726854","","","","","","0","0","",""
"4/22/2019 02:26:03.020 AM PDT","43577.10142384259","","","","","","","","0",""
"4/22/2019 02:26:03.120 AM PDT","43577.101425","","","","","","","","","0"
"4/22/2019 02:26:03.160 AM PDT","43577.10142546296","0","","","","","","","",""
"4/22/2019 02:26:04.010 AM PDT","43577.10143530092","","0","","","","","","",""
"4/22/2019 02:26:04.050 AM PDT","43577.10143576389","","","0","","","","","",""
"4/22/2019 02:26:04.090 AM PDT","43577.10143622685","","","","0","","","","",""
"4/22/2019 05:22:43.680 AM PDT","43577.224116666664","","","","","","","","","1"
"4/22/2019 05:22:43.680 AM PDT","43577.224116666664","","","","","","","","","1"
"4/22/2019 05:22:43.710 AM PDT","43577.22411701389","1","","","","","","","",""
"4/22/2019 05:22:43.710 AM PDT","43577.22411701389","1","","","","","","","",""
"4/22/2019 05:22:43.780 AM PDT","43577.22411782407","","","1","","","","","",""
"4/22/2019 05:22:43.780 AM PDT","43577.22411782407","","","1","","","","","",""
"4/22/2019 05:22:43.820 AM PDT","43577.224118287035","","","","1","","","","",""
"4/22/2019 05:22:44.280 AM PDT","43577.224123611115","","","","","","","","1",""
"4/22/2019 05:22:44.360 AM PDT","43577.22412453704","","","","","1","","","",""
"4/22/2019 05:22:49.700 AM PDT","43577.22418634259","","1","","","","","","",""
"4/22/2019 05:22:50.200 AM PDT","43577.22419212963","","","","","","","1","",""
"4/22/2019 05:22:50.290 AM PDT","43577.22419317129","","","","","","1","","",""
"4/22/2019 05:30:33.130 AM PDT","43577.22955011574","","0","","","","","","",""
"4/22/2019 05:30:34.010 AM PDT","43577.229560300926","","","","","","","0","",""
"4/22/2019 05:30:44.060 AM PDT","43577.229676620365","","","","","","0","","",""
"4/22/2019 05:44:51.930 AM PDT","43577.23948993055","","","","","","1","1","",""
"4/22/2019 05:44:52.140 AM PDT","43577.239492361114","","1","","","","","","",""
"4/22/2019 06:44:23.060 AM PDT","43577.2808224537","","","","","0","","","",""
"4/22/2019 06:44:23.070 AM PDT","43577.280822569446","","","","","","0","0","0",""
"4/22/2019 06:44:23.080 AM PDT","43577.280822685185","","","","","","","","","0"
"4/22/2019 06:44:23.120 AM PDT","43577.28082314815","0","","","","","","","",""
"4/22/2019 06:44:23.220 AM PDT","43577.280824305555","","0","","","","","","",""
"4/22/2019 06:44:23.260 AM PDT","43577.28082476852","","","0","","","","","",""
"4/22/2019 06:44:23.290 AM PDT","43577.28082511574","","","","0","","","","",""
"4/22/2019 06:44:23.290 AM PDT","43577.28082511574","","","","0","","","","",""
"4/22/2019 07:30:05.910 AM PDT","43577.31256840278","","","","","","","","1",""
"4/22/2019 07:30:05.990 AM PDT","43577.3125693287","","","","","1","","","",""
"4/22/2019 07:30:06.370 AM PDT","43577.31257372686","","","","","","","","","1"
"4/22/2019 07:30:06.410 AM PDT","43577.31257418981","1","","","","","","","",""
"4/22/2019 07:30:06.480 AM PDT","43577.312575","","","1","","","","","",""
"4/22/2019 07:30:06.520 AM PDT","43577.31257546296","","","","1","","","","",""
"4/22/2019 07:30:11.880 AM PDT","43577.3126375","","","","","","","1","",""
"4/22/2019 07:30:11.970 AM PDT","43577.31263854167","","","","","","1","","",""
"4/22/2019 07:30:12.410 AM PDT","43577.31264363426","","1","","","","","","",""
"4/22/2019 07:30:12.410 AM PDT","43577.31264363426","","1","","","","","","",""
"4/22/2019 08:34:45.040 AM PDT","43577.357465740744","","","","","0","","","",""
"4/22/2019 08:34:45.050 AM PDT","43577.35746585648","","","","","","0","0","",""
"4/22/2019 08:34:45.060 AM PDT","43577.35746597222","","","","","","","","0",""
"4/22/2019 08:34:46.010 AM PDT","43577.35747696759","0","","","","","","","",""
"4/22/2019 08:34:46.050 AM PDT","43577.35747743056","","0","","","","","","",""
"4/22/2019 08:34:46.100 AM PDT","43577.35747800926","","","0","","","","","",""
"4/22/2019 08:34:46.150 AM PDT","43577.35747858796","","","","0","","","","",""
"4/22/2019 08:34:46.450 AM PDT","43577.357482060186","","","","","","","","","0"
"4/22/2019 07:47:42 PM PDT","43577.824791666666","","","","","0","0","","",""
"4/22/2019 07:47:42.010 PM PDT","43577.824791782405","","","","","","","0","0",""
"4/22/2019 09:30:04.980 PM PDT","43577.89589097222","","","","","","","","1",""
"4/22/2019 09:30:05.060 PM PDT","43577.89589189815","","","","","1","","","",""
"4/22/2019 09:30:05.770 PM PDT","43577.89590011574","","","","","","","","","1"
"4/22/2019 09:30:05.810 PM PDT","43577.895900578704","1","","","","","","","",""
"4/22/2019 09:30:05.890 PM PDT","43577.89590150463","","","1","","","","","",""
"4/22/2019 09:30:05.930 PM PDT","43577.8959019676","","","","1","","","","",""
"4/22/2019 09:30:10.550 PM PDT","43577.89595543982","","","","","","1","1","",""
"4/22/2019 09:30:11.360 PM PDT","43577.895964814816","","1","","","","","","",""
"4/23/2019 05:07:39.060 AM PDT","43578.21364652777","","","","","","0","0","0",""
"4/23/2019 05:07:40.020 AM PDT","43578.21365763889","","","","","0","","","",""
"4/23/2019 05:07:40.210 AM PDT","43578.21365983796","","","","","","","","","0"
"4/23/2019 05:07:40.250 AM PDT","43578.21366030093","0","","","","","","","",""
"4/23/2019 05:07:40.280 AM PDT","43578.21366064815","","0","","","","","","",""
"4/23/2019 05:07:40.320 AM PDT","43578.21366111111","","","0","","","","","",""
"4/23/2019 05:07:40.360 AM PDT","43578.213661574075","","","","0","","","","",""
"4/23/2019 08:50:14.200 AM PDT","43578.36821990741","","","","","","","","","1"
"4/23/2019 08:50:14.240 AM PDT","43578.36822037037","1","","","","","","","",""
"4/23/2019 08:50:14.310 AM PDT","43578.36822118056","","","1","","","","","",""
"4/23/2019 08:50:14.350 AM PDT","43578.36822164352","","","","1","","","","",""
"4/23/2019 08:50:14.390 AM PDT","43578.36822210648","","","","","1","","","",""
"4/23/2019 08:50:14.400 AM PDT","43578.36822222223","","","","","","","","1",""
"4/23/2019 08:50:19.380 AM PDT","43578.36827986111","","1","","","","","","",""
"4/23/2019 08:50:19.480 AM PDT","43578.36828101852","","","","","","1","1","",""
"4/23/2019 11:04:54 AM PDT","43578.461736111116","","","","","","0","0","",""
"4/23/2019 11:04:54.010 AM PDT","43578.46173622685","","","","","","","","0",""
"4/23/2019 11:04:54.020 AM PDT","43578.46173634259","","","0","","","","","",""
"4/23/2019 11:04:54.050 AM PDT","43578.46173668982","","","","0","","","","",""
"4/23/2019 11:04:54.080 AM PDT","43578.46173703704","","","","","0","","","",""
"4/23/2019 11:04:54.340 AM PDT","43578.461740046296","","","","","","","","","0"
"4/23/2019 11:04:54.380 AM PDT","43578.46174050926","0","","","","","","","",""
"4/23/2019 11:04:54.410 AM PDT","43578.46174085648","","0","","","","","","",""
"4/23/2019 09:30:04.940 PM PDT","43578.89589050926","","","","","","","","1",""
"4/23/2019 09:30:05.020 PM PDT","43578.89589143518","","","","","1","","","","1"
"4/23/2019 09:30:05.060 PM PDT","43578.89589189815","1","","","","","","","",""
"4/23/2019 09:30:05.130 PM PDT","43578.89589270833","","","1","","","","","",""
"4/23/2019 09:30:05.170 PM PDT","43578.8958931713","","","","1","","","","",""
"4/23/2019 09:30:10.950 PM PDT","43578.89596006944","","","","","","1","","",""
"4/23/2019 09:30:10.960 PM PDT","43578.89596018518","","","","","","","1","",""
"4/23/2019 09:30:11.060 PM PDT","43578.8959613426","","1","","","","","","",""
"4/24/2019 08:24:45.010 AM PDT","43579.350520949076","","","","","0","","","",""
"4/24/2019 08:24:45.020 AM PDT","43579.350521064815","","","","","","0","0","",""
"4/24/2019 08:24:45.030 AM PDT","43579.35052118056","","","","","","","","0",""
"4/24/2019 08:24:46.230 AM PDT","43579.35053506945","","","","","","","","","0"
"4/24/2019 08:24:46.270 AM PDT","43579.35053553241","0","","","","","","","",""
"4/24/2019 08:24:46.310 AM PDT","43579.35053599537","","0","","","","","","",""
"4/24/2019 08:24:46.340 AM PDT","43579.350536342594","","","0","","","","","",""
"4/24/2019 08:24:46.380 AM PDT","43579.350536805556","","","","0","","","","",""
"4/24/2019 12:19:58.050 PM PDT","43579.513866319445","","","","","0","0","","",""
"4/24/2019 12:19:58.060 PM PDT","43579.51386643518","","","","","","","0","0",""
"4/24/2019 09:30:05.890 PM PDT","43579.89590150463","","","","","1","","","",""
"4/24/2019 09:30:05.900 PM PDT","43579.89590162037","","","","","","","","1",""
"4/24/2019 09:30:06.220 PM PDT","43579.89590532407","","","","","","","","","1"
"4/24/2019 09:30:06.260 PM PDT","43579.89590578704","1","","","","","","","",""
"4/24/2019 09:30:06.330 PM PDT","43579.89590659722","","","1","","","","","",""
"4/24/2019 09:30:06.380 PM PDT","43579.89590717593","","","","1","","","","",""
"4/24/2019 09:30:10.930 PM PDT","43579.89595983796","","","","","","","1","",""
"4/24/2019 09:30:11.010 PM PDT","43579.89596076389","","","","","","1","","",""
"4/24/2019 09:30:11.370 PM PDT","43579.895964930554","","1","","","","","","",""
"4/25/2019 03:50:08.030 AM PDT","43580.15981516204","","","","","0","0","","",""
"4/25/2019 03:50:08.040 AM PDT","43580.15981527777","","","","","","","0","0",""
"4/25/2019 03:50:08.210 AM PDT","43580.15981724537","","","","","","","","","0"
"4/25/2019 03:50:08.240 AM PDT","43580.15981759259","0","","","","","","","",""
"4/25/2019 03:50:08.280 AM PDT","43580.15981805556","","0","","","","","","",""
"4/25/2019 03:50:08.310 AM PDT","43580.15981840278","","","0","","","","","",""
"4/25/2019 03:50:08.350 AM PDT","43580.15981886574","","","","0","","","","",""
"4/25/2019 03:52:28.800 AM PDT","43580.16144444444","","","","","","","","1",""
"4/25/2019 03:52:28.880 AM PDT","43580.161445370366","","","","","1","","","",""
"4/25/2019 03:52:28.890 AM PDT","43580.16144548611","","","","","","","","","1"
"4/25/2019 03:52:28.930 AM PDT","43580.161445949074","1","","","","","","","",""
"4/25/2019 03:52:29 AM PDT","43580.16144675926","","","1","","","","","",""
"4/25/2019 03:52:29.040 AM PDT","43580.16144722222","","","","1","","","","",""
"4/25/2019 03:52:34.990 AM PDT","43580.16151608796","","","","","","1","1","",""
"4/25/2019 03:52:35.100 AM PDT","43580.161517361106","","1","","","","","","",""
"4/25/2019 04:02:25 AM PDT","43580.168344907404","","","","","0","","","",""
"4/25/2019 04:02:25.010 AM PDT","43580.16834502315","","","","","","0","0","0",""
"4/25/2019 04:02:25.160 AM PDT","43580.16834675926","","","","","","","","","0"
"4/25/2019 04:02:25.190 AM PDT","43580.16834710648","0","","","","","","","",""
"4/25/2019 04:02:25.220 AM PDT","43580.1683474537","","0","","","","","","",""
"4/25/2019 04:02:25.260 AM PDT","43580.16834791667","","","0","","","","","",""
"4/25/2019 04:02:25.300 AM PDT","43580.16834837963","","","","0","","","","",""
